SECTION,SCHOOL,COURSE_CODE,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE,MODE,Link,PUBLISH?,START_TIME,END_TIME,DAYS,TOTAL_ENR,MODALITY,INSTRUCTOR_NAME,ASSIGNED_ROOM,TOTAL_ENR,COURSE_DESCRIPTION
50407,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,8:00,10:50,W,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50409,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,N,8:00,10:50,F,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50416,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,N,14:00,16:50,H,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50414,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,14:00,16:50,T,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50415,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,14:00,16:50,W,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50418,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,17:00,19:50,T,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50412,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,11:00,13:50,H,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50411,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,11:00,13:50,W,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50419,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,17:00,19:50,W,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50413,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,11:00,13:50,F,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50410,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,11:00,13:50,T,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50417,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,L,,Y,14:00,16:50,F,0,,,KAPB25,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50403,LAS,PHYS-152,1,0,0,Fundamentals of Physics II: Electricity and Magnetism,Q,,Y,17:00,18:20,H,0,,,SAL101,0,"Electrostatics, magnetostatics, electrical circuits, wave motion, sound waves, electromagnetic waves."
50422,LAS,PHYS-153,1,4,4,Fundamentals of Physics III: Optics and Modern Physics,C,,Y,14:00,15:20,TH,0,,"Martini, Lara",SLH100,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50420,LAS,PHYS-153,1,4,4,Fundamentals of Physics III: Optics and Modern Physics,C,,Y,9:00,9:50,MWF,0,,"Luo, Kelly",SLH102,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50426,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,8:00,10:50,T,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50428,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,8:00,10:50,H,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50427,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,8:00,10:50,W,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50429,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,N,8:00,10:50,F,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50430,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,11:00,13:50,T,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50438,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,17:00,19:50,W,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50434,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,14:00,16:50,W,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50436,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,N,14:00,16:50,F,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50432,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,11:00,13:50,W,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50435,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,N,14:00,16:50,H,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50439,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,N,11:00,13:50,F,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50431,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,11:00,13:50,H,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50433,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,N,14:00,16:50,T,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50437,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,L,,Y,17:00,19:50,T,0,,,KAPB29,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50423,LAS,PHYS-153,1,0,0,Fundamentals of Physics III: Optics and Modern Physics,Q,,Y,17:00,18:20,H,0,,,SLH200,0,"Geometrical optics, interference, diffraction, special relativity, quantum mechanics, atomic physics, solid state physics."
50530,LAS,PHYS-161,1,4,4,Advanced Principles of Physics I,C,,Y,14:00,15:50,TH,0,,"Macdonald, Scott",SLH102,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50543,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,17:00,19:50,W,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50545,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,N,17:00,19:50,F,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50541,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,N,14:00,16:50,F,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50540,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,14:00,16:50,W,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50544,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,17:00,19:50,H,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50542,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,17:00,19:50,T,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50535,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,8:00,10:50,F,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50539,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,11:00,13:50,F,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50533,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,8:00,10:50,W,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50537,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,11:00,13:50,W,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50536,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,11:00,13:50,T,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50532,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,8:00,10:50,T,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50534,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,8:00,10:50,H,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50538,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,L,,Y,11:00,13:50,H,0,,,KAPB8,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50531,LAS,PHYS-161,1,0,0,Advanced Principles of Physics I,Q,,Y,17:00,18:20,H,0,,,SLH102,0,"Gateway to the majors and minors in Physics and Astronomy. Introductory treatment intended for well-qualified students. Dynamics of particles and rigid bodies, conservation laws, wave motion, thermodynamics, heat engines, entropy."
50780,LAS,PHYS-171,1,4,4,Applied Physics I: Mechanics,C,A,Y,16:00,16:50,MW,0,,"Hsu, Wade",KAP144,0,"Mechanics, mechanical vibrations and waves, special relativity. Emphasizes applications in the areas of applied physics and engineering."
50782,LAS,PHYS-171,1,0,0,Applied Physics I: Mechanics,D,A,Y,17:00,17:50,TH,0,,"Lu, Grace",DMC102,0,"Mechanics, mechanical vibrations and waves, special relativity. Emphasizes applications in the areas of applied physics and engineering."
50785,LAS,PHYS-171,1,0,0,Applied Physics I: Mechanics,L,A,Y,14:00,16:50,F,0,,,KAPB4,0,"Mechanics, mechanical vibrations and waves, special relativity. Emphasizes applications in the areas of applied physics and engineering."
50783,LAS,PHYS-171,1,0,0,Applied Physics I: Mechanics,L,A,Y,8:00,10:50,F,0,,,KAPB4,0,"Mechanics, mechanical vibrations and waves, special relativity. Emphasizes applications in the areas of applied physics and engineering."
50784,LAS,PHYS-171,1,0,0,Applied Physics I: Mechanics,L,A,Y,11:00,13:50,F,0,,,KAPB4,0,"Mechanics, mechanical vibrations and waves, special relativity. Emphasizes applications in the areas of applied physics and engineering."
50790,LAS,PHYS-173,1,4,4,Applied Physics III: Topics in Modern Physics,C,,Y,10:00,10:50,MW,0,,"Zhuang, Quntao",SLH100,0,"Quantum mechanics, statistical mechanics, solid-state physics. Emphasizes applications in the areas of applied physics and engineering."
50793,LAS,PHYS-173,1,0,0,Applied Physics III: Topics in Modern Physics,D,,Y,17:00,17:50,TH,0,,"Zhuang, Quntao",SLH100,0,"Quantum mechanics, statistical mechanics, solid-state physics. Emphasizes applications in the areas of applied physics and engineering."
50794,LAS,PHYS-173,1,0,0,Applied Physics III: Topics in Modern Physics,L,,Y,8:00,10:50,F,0,,,KAPB29,0,"Quantum mechanics, statistical mechanics, solid-state physics. Emphasizes applications in the areas of applied physics and engineering."
50795,LAS,PHYS-173,1,0,0,Applied Physics III: Topics in Modern Physics,L,,Y,11:00,13:50,F,0,,,KAPB29,0,"Quantum mechanics, statistical mechanics, solid-state physics. Emphasizes applications in the areas of applied physics and engineering."
50796,LAS,PHYS-173,1,0,0,Applied Physics III: Topics in Modern Physics,L,,Y,14:00,16:50,F,0,,,KAPB29,0,"Quantum mechanics, statistical mechanics, solid-state physics. Emphasizes applications in the areas of applied physics and engineering."
50513,LAS,PHYS-430,1,4,4,General Relativity and Gravitation,C,,Y,10:00,11:50,WF,0,,"Pardo, Kris",KAP150,0,"Geometry of the Universe, special relativity, curved metrics, black holes, equivalence principle, cosmology, Friedman-Robertson-Walker geometry, Einstein's equations. Prerequisite: PHYS 304."
50516,LAS,PHYS-490,1,2,8,Directed Research,CL,,Y,TBA,TBA,,0,,,OFFICE,0,Individual research and readings. Not available for graduate credit. Prerequisite: consent of instructor.
