"document","courseID","semester","year","keyword","goal","color","freq"
"531","GSBA-611","SP25","AY25",NA,NA,NA,NA
"532","GSBA-612","SP25","AY25","economics",8,"#A21942",1
"2524","GSEC-510","SP25","AY25","global governance",16,"#00689D",1
"2524","GSEC-510","SP25","AY25","global governance",17,"#19486A",1
"2524","GSEC-510","SP25","AY25","war",16,"#00689D",1
"2527","GSEC-511","SP25","AY25","international security",17,"#19486A",1
"2527","GSEC-511","SP25","AY25","transnational",17,"#19486A",2
"2527","GSEC-511","SP25","AY25","illicit",16,"#00689D",1
"2527","GSEC-511","SP25","AY25","crime",16,"#00689D",2
"2527","GSEC-511","SP25","AY25","political",16,"#00689D",1
"2525","GSEC-512","SP25","AY25","policy",16,"#00689D",1
"2525","GSEC-512","SP25","AY25","global security",16,"#00689D",2
"2526","GSEC-530","SP25","AY25","violence",16,"#00689D",2
"2526","GSEC-530","SP25","AY25","genocide",16,"#00689D",2
"2526","GSEC-530","SP25","AY25","genocide",10,"#DD1367",2
"2526","GSEC-530","SP25","AY25","atrocities",16,"#00689D",1
"2526","GSEC-530","SP25","AY25","well being",3,"#4C9F38",1
"2538","HBIO-120","SP25","AY25",NA,NA,NA,NA
"2552","HBIO-200","SP25","AY25","primate",15,"#56C02B",1
"2537","HBIO-202","SP25","AY25","diseases",3,"#4C9F38",1
"2540","HBIO-205","SP25","AY25","nutritional",2,"#DDA63A",1
"2541","HBIO-301","SP25","AY25",NA,NA,NA,NA
"2542","HBIO-302","SP25","AY25","gastrointestinal",3,"#4C9F38",1
"2553","HBIO-306","SP25","AY25","primates",15,"#56C02B",2
"2553","HBIO-306","SP25","AY25","apes",15,"#56C02B",1
"2543","HBIO-320","SP25","AY25",NA,NA,NA,NA
"2539","HBIO-370","SP25","AY25","inheritance",1,"#E5243B",1
"2539","HBIO-370","SP25","AY25","cancer",3,"#4C9F38",1
"2539","HBIO-370","SP25","AY25","disease",3,"#4C9F38",5
"2539","HBIO-370","SP25","AY25","human health",3,"#4C9F38",1
"2539","HBIO-370","SP25","AY25","diseases",3,"#4C9F38",3
"2544","HBIO-400","SP25","AY25",NA,NA,NA,NA
"2545","HBIO-401","SP25","AY25",NA,NA,NA,NA
"2554","HBIO-405","SP25","AY25","medicine",3,"#4C9F38",1
"2554","HBIO-405","SP25","AY25","illness",3,"#4C9F38",1
"2554","HBIO-405","SP25","AY25","environmental factors",15,"#56C02B",1
"2554","HBIO-405","SP25","AY25","diseases",3,"#4C9F38",1
"2554","HBIO-405","SP25","AY25","cultural",10,"#DD1367",1
"2554","HBIO-405","SP25","AY25","environmental factors",6,"#26BDE2",1
"2555","HBIO-406","SP25","AY25",NA,NA,NA,NA
"2546","HBIO-407","SP25","AY25","endocrinology",3,"#4C9F38",2
"2546","HBIO-407","SP25","AY25","diseases",3,"#4C9F38",1
"2547","HBIO-409","SP25","AY25","public health",3,"#4C9F38",1
"2547","HBIO-409","SP25","AY25","threats",16,"#00689D",1
"2547","HBIO-409","SP25","AY25","diabetes",3,"#4C9F38",1
"2547","HBIO-409","SP25","AY25","diseases",3,"#4C9F38",1
"2547","HBIO-409","SP25","AY25","obesity",2,"#DDA63A",1
"2547","HBIO-409","SP25","AY25","obesity",3,"#4C9F38",1
"2548","HBIO-420","SP25","AY25","pathology",3,"#4C9F38",1
"2548","HBIO-420","SP25","AY25","cardiovascular",3,"#4C9F38",1
"2548","HBIO-420","SP25","AY25","human health",3,"#4C9F38",1
"2548","HBIO-420","SP25","AY25","respiratory",3,"#4C9F38",1
"2549","HBIO-435","SP25","AY25","feeding",2,"#DDA63A",2
"2549","HBIO-435","SP25","AY25","obesity",2,"#DDA63A",2
"2549","HBIO-435","SP25","AY25","obesity",3,"#4C9F38",2
"2550","HBIO-442","SP25","AY25","injuries",3,"#4C9F38",2
"2550","HBIO-442","SP25","AY25","rehabilitation",3,"#4C9F38",1
"2551","HBIO-491","SP25","AY25",NA,NA,NA,NA
"3288","HCDA-502","SP25","AY25","healthcare",3,"#4C9F38",2
"3288","HCDA-502","SP25","AY25","drug",3,"#4C9F38",1
"3288","HCDA-502","SP25","AY25","financing",8,"#A21942",1
"3288","HCDA-502","SP25","AY25","policies",16,"#00689D",2
"3292","HCDA-507","SP25","AY25","clinical",3,"#4C9F38",1
"3292","HCDA-507","SP25","AY25","product development",9,"#FD6925",2
"3292","HCDA-507","SP25","AY25","healthcare",3,"#4C9F38",1
"3292","HCDA-507","SP25","AY25","commercialization",9,"#FD6925",2
"3292","HCDA-507","SP25","AY25","market access",17,"#19486A",1
"3289","HCDA-510","SP25","AY25","employers",8,"#A21942",1
"3289","HCDA-510","SP25","AY25","healthcare",3,"#4C9F38",3
"3289","HCDA-510","SP25","AY25","policy",16,"#00689D",1
"3289","HCDA-510","SP25","AY25","policies",16,"#00689D",1
"3290","HCDA-515","SP25","AY25","medical",3,"#4C9F38",1
"3290","HCDA-515","SP25","AY25","healthcare",3,"#4C9F38",1
"3290","HCDA-515","SP25","AY25","policy",16,"#00689D",1
"3291","HCDA-520","SP25","AY25","healthcare",3,"#4C9F38",1
"3291","HCDA-520","SP25","AY25","economics",8,"#A21942",1
"3291","HCDA-520","SP25","AY25","drug",3,"#4C9F38",1
"3293","HCDA-525","SP25","AY25","healthcare",3,"#4C9F38",1
"3293","HCDA-525","SP25","AY25","medical",3,"#4C9F38",1
"3293","HCDA-525","SP25","AY25","policy",16,"#00689D",1
"3294","HCDA-540","SP25","AY25","healthcare",3,"#4C9F38",2
"3294","HCDA-540","SP25","AY25","medical",3,"#4C9F38",1
"3295","HCDA-550","SP25","AY25","healthcare",3,"#4C9F38",2
"3295","HCDA-550","SP25","AY25","innovation",9,"#FD6925",1
"3296","HCDA-553","SP25","AY25","commercialization",9,"#FD6925",1
"3296","HCDA-553","SP25","AY25","disease",3,"#4C9F38",1
"3298","HCDA-570","SP25","AY25","insurance",8,"#A21942",1
"3298","HCDA-570","SP25","AY25","pharmaceutical",3,"#4C9F38",1
"3298","HCDA-570","SP25","AY25","drugs",3,"#4C9F38",1
"3298","HCDA-570","SP25","AY25","healthcare",3,"#4C9F38",1
"3299","HCDA-572","SP25","AY25","health data",3,"#4C9F38",2
"3299","HCDA-572","SP25","AY25","healthcare",3,"#4C9F38",1
"3711","HCDA-574","SP25","AY25","healthcare",3,"#4C9F38",2
"3711","HCDA-574","SP25","AY25","health related",3,"#4C9F38",1
"3300","HCDA-580","SP25","AY25","healthcare",3,"#4C9F38",2
"3300","HCDA-580","SP25","AY25","policy",16,"#00689D",1
"3300","HCDA-580","SP25","AY25","insurance",8,"#A21942",1
"3297","HCDA-589","SP25","AY25","healthcare",3,"#4C9F38",2
"3710","HCDA-595","SP25","AY25","healthcare",3,"#4C9F38",2
"3710","HCDA-595","SP25","AY25","government",16,"#00689D",1
"2380","HEBR-125","SP25","AY25",NA,NA,NA,NA
"2378","HEBR-150","SP25","AY25",NA,NA,NA,NA
"2379","HEBR-315","SP25","AY25",NA,NA,NA,NA
"2386","HIST-101","SP25","AY25",NA,NA,NA,NA
"2383","HIST-103","SP25","AY25","cultural",10,"#DD1367",1
"2383","HIST-103","SP25","AY25","political",16,"#00689D",1
"2381","HIST-107","SP25","AY25","cultural",10,"#DD1367",1
"2381","HIST-107","SP25","AY25","political",16,"#00689D",1
"2404","HIST-111","SP25","AY25","colonial rule",10,"#DD1367",1
"2404","HIST-111","SP25","AY25","political",16,"#00689D",1
"2385","HIST-201","SP25","AY25",NA,NA,NA,NA
"2387","HIST-211","SP25","AY25","colonial period",10,"#DD1367",1
"2387","HIST-211","SP25","AY25","race",10,"#DD1367",2
"2384","HIST-225","SP25","AY25",NA,NA,NA,NA
"2401","HIST-237","SP25","AY25","fascism",5,"#FF3A21",2
"2388","HIST-240","SP25","AY25","cultural",10,"#DD1367",1
"2388","HIST-240","SP25","AY25","politics",16,"#00689D",1
"2391","HIST-278","SP25","AY25","middle east",16,"#00689D",1
"2392","HIST-314","SP25","AY25","monuments",11,"#FD9D24",1
"2392","HIST-314","SP25","AY25","urban",11,"#FD9D24",1
"2392","HIST-314","SP25","AY25","city",11,"#FD9D24",1
"2382","HIST-359","SP25","AY25","cultural",10,"#DD1367",1
"2382","HIST-359","SP25","AY25","political",16,"#00689D",1
"2382","HIST-359","SP25","AY25","border",10,"#DD1367",2
"2393","HIST-361","SP25","AY25","political",16,"#00689D",1
"2394","HIST-372","SP25","AY25",NA,NA,NA,NA
"2389","HIST-386","SP25","AY25","politics",16,"#00689D",1
"2389","HIST-386","SP25","AY25","legal",16,"#00689D",1
"2389","HIST-386","SP25","AY25","law",16,"#00689D",2
"2390","HIST-392","SP25","AY25","migration",10,"#DD1367",1
"2390","HIST-392","SP25","AY25","diaspora",10,"#DD1367",2
"2395","HIST-395","SP25","AY25","city",11,"#FD9D24",1
"2397","HIST-398","SP25","AY25","exploitation",16,"#00689D",1
"2397","HIST-398","SP25","AY25","class and gender",5,"#FF3A21",1
"2397","HIST-398","SP25","AY25","racial",10,"#DD1367",1
"2396","HIST-407","SP25","AY25","political",16,"#00689D",1
"2398","HIST-438","SP25","AY25","cultural",10,"#DD1367",1
"2398","HIST-438","SP25","AY25","war",16,"#00689D",2
"2398","HIST-438","SP25","AY25","peace",16,"#00689D",1
"2402","HIST-451","SP25","AY25",NA,NA,NA,NA
"2403","HIST-456","SP25","AY25","race",10,"#DD1367",1
"2403","HIST-456","SP25","AY25","slavery",10,"#DD1367",2
"2400","HIST-467","SP25","AY25","democratic",16,"#00689D",1
"2400","HIST-467","SP25","AY25","occupation",8,"#A21942",2
"2400","HIST-467","SP25","AY25","war",16,"#00689D",2
"2400","HIST-467","SP25","AY25","crime",16,"#00689D",1
"2399","HIST-470","SP25","AY25","hispanic",10,"#DD1367",1
"2405","HIST-516","SP25","AY25","holocaust",16,"#00689D",1
"2405","HIST-516","SP25","AY25","murder",16,"#00689D",1
"2405","HIST-516","SP25","AY25","persecution",16,"#00689D",1
"2406","HIST-536","SP25","AY25",NA,NA,NA,NA
"2408","HIST-566","SP25","AY25",NA,NA,NA,NA
"2409","HIST-600","SP25","AY25",NA,NA,NA,NA
"2407","HIST-655","SP25","AY25",NA,NA,NA,NA
"2686","HP-200","SP25","AY25","disease",3,"#4C9F38",1
"2686","HP-200","SP25","AY25","health risk",3,"#4C9F38",1
"2686","HP-200","SP25","AY25","wellness",3,"#4C9F38",1
"2686","HP-200","SP25","AY25","health promotion",3,"#4C9F38",1
"2689","HP-290","SP25","AY25","health related",3,"#4C9F38",1
"2689","HP-290","SP25","AY25","apprenticeship",4,"#C5192D",2
"2691","HP-300","SP25","AY25","disease",3,"#4C9F38",1
"2687","HP-320","SP25","AY25","disease",3,"#4C9F38",2
"2693","HP-340","SP25","AY25","health behavior",3,"#4C9F38",2
"2688","HP-345","SP25","AY25","illnesses",3,"#4C9F38",1
"2688","HP-345","SP25","AY25","health issues",3,"#4C9F38",1
"2688","HP-345","SP25","AY25","illness",3,"#4C9F38",2
"2690","HP-350","SP25","AY25","health behavior",3,"#4C9F38",2
"2700","HP-365","SP25","AY25","cultural",10,"#DD1367",1
"2700","HP-365","SP25","AY25","lifestyle and health",3,"#4C9F38",0
"2700","HP-365","SP25","AY25","political",16,"#00689D",1
"2696","HP-405","SP25","AY25","public health",3,"#4C9F38",2
"2696","HP-405","SP25","AY25","std",3,"#4C9F38",4
"2696","HP-405","SP25","AY25","sexually transmitted",3,"#4C9F38",1
"2696","HP-405","SP25","AY25","std",5,"#FF3A21",4
"2696","HP-405","SP25","AY25","diagnosis",3,"#4C9F38",1
"2696","HP-405","SP25","AY25","sexually",5,"#FF3A21",1
"2696","HP-405","SP25","AY25","hiv",3,"#4C9F38",2
"2696","HP-405","SP25","AY25","stds",3,"#4C9F38",2
"2696","HP-405","SP25","AY25","diseases",3,"#4C9F38",1
"2696","HP-405","SP25","AY25","stds",5,"#FF3A21",2
"2694","HP-408","SP25","AY25","policy",16,"#00689D",1
"2694","HP-408","SP25","AY25","epidemiology",3,"#4C9F38",1
"2694","HP-408","SP25","AY25","urban",11,"#FD9D24",1
"2694","HP-408","SP25","AY25","environmental health",15,"#56C02B",2
"2697","HP-410","SP25","AY25","abuse",16,"#00689D",3
"2697","HP-410","SP25","AY25","drug",3,"#4C9F38",3
"2699","HP-431","SP25","AY25","fitness",3,"#4C9F38",1
"2699","HP-431","SP25","AY25","illness",3,"#4C9F38",1
"2699","HP-431","SP25","AY25","diet",2,"#DDA63A",2
"2699","HP-431","SP25","AY25","education",4,"#C5192D",1
"2701","HP-446","SP25","AY25","politics",16,"#00689D",1
"2701","HP-446","SP25","AY25","threats",16,"#00689D",1
"2701","HP-446","SP25","AY25","labor",8,"#A21942",1
"2701","HP-446","SP25","AY25","government",16,"#00689D",1
"2698","HP-450","SP25","AY25","medicine",3,"#4C9F38",3
"2698","HP-450","SP25","AY25","disease",3,"#4C9F38",1
"2698","HP-450","SP25","AY25","health issues",3,"#4C9F38",1
"2695","HP-470","SP25","AY25","infection",3,"#4C9F38",1
"2695","HP-470","SP25","AY25","environmental change",15,"#56C02B",1
"2695","HP-470","SP25","AY25","global health",3,"#4C9F38",1
"2695","HP-470","SP25","AY25","disease",3,"#4C9F38",3
"2695","HP-470","SP25","AY25","epidemics",3,"#4C9F38",1
"2692","HP-499","SP25","AY25","disease",3,"#4C9F38",1
"2692","HP-499","SP25","AY25","race",10,"#DD1367",1
"2692","HP-499","SP25","AY25","racism",10,"#DD1367",1
"2692","HP-499","SP25","AY25","health promotion",3,"#4C9F38",1
"365","HRM-500","SP25","AY25","human resources",8,"#A21942",1
"365","HRM-500","SP25","AY25","human resource",8,"#A21942",2
"365","HRM-500","SP25","AY25","employees",8,"#A21942",1
"366","HRM-505","SP25","AY25","employee",8,"#A21942",1
"367","HRM-510","SP25","AY25","human resources",8,"#A21942",1
"368","HRM-515","SP25","AY25",NA,NA,NA,NA
"369","HRM-520","SP25","AY25","employee",8,"#A21942",1
"369","HRM-520","SP25","AY25","workforce",8,"#A21942",1
"370","HRM-525","SP25","AY25","compensation",8,"#A21942",1
"370","HRM-525","SP25","AY25","employee",8,"#A21942",1
"370","HRM-525","SP25","AY25","human resource",8,"#A21942",1
"370","HRM-525","SP25","AY25","monetary",8,"#A21942",1
"371","HRM-530","SP25","AY25","effective learning",4,"#C5192D",1
"372","HRM-535","SP25","AY25","labor",8,"#A21942",1
"372","HRM-535","SP25","AY25","employee",8,"#A21942",3
"373","HRM-540","SP25","AY25","human resources",8,"#A21942",1
"373","HRM-540","SP25","AY25","human capital",8,"#A21942",1
"374","HRM-545","SP25","AY25","inclusion",10,"#DD1367",2
"374","HRM-545","SP25","AY25","inclusive",10,"#DD1367",1
"374","HRM-545","SP25","AY25","human resources",8,"#A21942",1
"375","HRM-550","SP25","AY25","organizational change",16,"#00689D",2
"376","HRM-555","SP25","AY25","human resources",8,"#A21942",2
"376","HRM-555","SP25","AY25","workforce",8,"#A21942",1
"4105","HT-500","SP25","AY25",NA,NA,NA,NA
"4106","HT-505","SP25","AY25",NA,NA,NA,NA
"4107","HT-530","SP25","AY25","human resources",8,"#A21942",1
"4107","HT-530","SP25","AY25","human resource",8,"#A21942",2
"4108","HT-535","SP25","AY25",NA,NA,NA,NA
"4109","HT-540","SP25","AY25",NA,NA,NA,NA
"4110","HT-545","SP25","AY25","responsible tourism",16,"#00689D",1
"4110","HT-545","SP25","AY25","sustainable and responsible",12,"#BF8B2E",1
"4110","HT-545","SP25","AY25","development projects",11,"#FD9D24",1
"4111","HT-550","SP25","AY25",NA,NA,NA,NA
"55","HUC-541","SP25","AY25",NA,NA,NA,NA
"53","HUC-542B","SP25","AY25",NA,NA,NA,NA
"56","HUC-545","SP25","AY25",NA,NA,NA,NA
"54","HUC-545B","SP25","AY25",NA,NA,NA,NA
"52","HUC-581","SP25","AY25","innovation",9,"#FD6925",1
"52","HUC-581","SP25","AY25","israel",16,"#00689D",1
"2683","IAS-503","SP25","AY25",NA,NA,NA,NA
"2682","IAS-504","SP25","AY25","pathology",3,"#4C9F38",1
"2682","IAS-504","SP25","AY25","aging",3,"#4C9F38",1
"2682","IAS-504","SP25","AY25","dental",3,"#4C9F38",2
"2684","IAS-511B","SP25","AY25",NA,NA,NA,NA
"2685","IAS-581","SP25","AY25","pedagogical",4,"#C5192D",1
"2685","IAS-581","SP25","AY25","clinical",3,"#4C9F38",1
"2204","IDSN-537","SP25","AY25","retail",8,"#A21942",1
"2410","IML-104","SP25","AY25","cultural",10,"#DD1367",1
"2411","IML-201","SP25","AY25",NA,NA,NA,NA
"2412","IML-203","SP25","AY25",NA,NA,NA,NA
"2416","IML-230","SP25","AY25",NA,NA,NA,NA
"2417","IML-288","SP25","AY25",NA,NA,NA,NA
"2413","IML-295","SP25","AY25","class and gender",5,"#FF3A21",2
"2413","IML-295","SP25","AY25","race",10,"#DD1367",2
"2418","IML-300","SP25","AY25",NA,NA,NA,NA
"2414","IML-310","SP25","AY25",NA,NA,NA,NA
"2419","IML-328","SP25","AY25",NA,NA,NA,NA
"2420","IML-335","SP25","AY25",NA,NA,NA,NA
"2415","IML-346","SP25","AY25",NA,NA,NA,NA
"2421","IML-354","SP25","AY25",NA,NA,NA,NA
"2422","IML-404","SP25","AY25","computing",9,"#FD6925",2
"2426","IML-418","SP25","AY25",NA,NA,NA,NA
"2427","IML-423","SP25","AY25",NA,NA,NA,NA
"2428","IML-425","SP25","AY25",NA,NA,NA,NA
"2423","IML-428","SP25","AY25",NA,NA,NA,NA
"2424","IML-435","SP25","AY25",NA,NA,NA,NA
"2429","IML-453","SP25","AY25",NA,NA,NA,NA
"2430","IML-456","SP25","AY25",NA,NA,NA,NA
"2431","IML-475","SP25","AY25",NA,NA,NA,NA
"2425","IML-481","SP25","AY25",NA,NA,NA,NA
"2432","IML-500","SP25","AY25",NA,NA,NA,NA
"2433","IML-520","SP25","AY25",NA,NA,NA,NA
"2434","IML-575","SP25","AY25",NA,NA,NA,NA
"2435","IML-575","SP25","AY25","machines",9,"#FD6925",1
"2436","IML-575","SP25","AY25","ai",9,"#FD6925",1
"2437","IML-603","SP25","AY25",NA,NA,NA,NA
"2438","IML-605","SP25","AY25",NA,NA,NA,NA
"2439","IML-607","SP25","AY25",NA,NA,NA,NA
"2440","INDS-100","SP25","AY25",NA,NA,NA,NA
"2441","INDS-102","SP25","AY25",NA,NA,NA,NA
"2442","INDS-300","SP25","AY25",NA,NA,NA,NA
"2443","INDS-302","SP25","AY25",NA,NA,NA,NA
"2444","INDS-400","SP25","AY25",NA,NA,NA,NA
"2445","INDS-402","SP25","AY25",NA,NA,NA,NA
"2703","INTD-522","SP25","AY25","infection",3,"#4C9F38",1
"2703","INTD-522","SP25","AY25","immune system",3,"#4C9F38",1
"2707","INTD-537","SP25","AY25",NA,NA,NA,NA
"2705","INTD-549","SP25","AY25",NA,NA,NA,NA
"2706","INTD-551","SP25","AY25","disease",3,"#4C9F38",3
"2706","INTD-551","SP25","AY25","clinical",3,"#4C9F38",1
"2712","INTD-570","SP25","AY25","death",16,"#00689D",1
"2712","INTD-570","SP25","AY25","injury",3,"#4C9F38",1
"2712","INTD-570","SP25","AY25","inflammation",3,"#4C9F38",1
"2712","INTD-570","SP25","AY25","fibrosis",3,"#4C9F38",1
"2708","INTD-573","SP25","AY25","liver",3,"#4C9F38",1
"2708","INTD-573","SP25","AY25","diseases",3,"#4C9F38",1
"2708","INTD-573","SP25","AY25","medical",3,"#4C9F38",1
"2708","INTD-573","SP25","AY25","immunology",3,"#4C9F38",1
"2708","INTD-573","SP25","AY25","clinical",3,"#4C9F38",1
"2710","INTD-574","SP25","AY25","disease",3,"#4C9F38",1
"2710","INTD-574","SP25","AY25","medical",3,"#4C9F38",1
"2711","INTD-577","SP25","AY25","biomedical",3,"#4C9F38",1
"2711","INTD-577","SP25","AY25","medicine",3,"#4C9F38",1
"2711","INTD-577","SP25","AY25","biomedical",9,"#FD6925",1
"2711","INTD-577","SP25","AY25","school",4,"#C5192D",1
"2709","INTD-600","SP25","AY25",NA,NA,NA,NA
"2702","INTD-620","SP25","AY25","medical",3,"#4C9F38",3
"2704","INTD-622","SP25","AY25","cardiovascular",3,"#4C9F38",1
"2704","INTD-622","SP25","AY25","clinical",3,"#4C9F38",1
"2446","IR-101","SP25","AY25","international relations",17,"#19486A",1
"2447","IR-210","SP25","AY25","international relations",17,"#19486A",1
"2448","IR-211","SP25","AY25","international relations",17,"#19486A",1
"2449","IR-212","SP25","AY25","international relations",17,"#19486A",1
"2450","IR-213","SP25","AY25","political",16,"#00689D",1
"2450","IR-213","SP25","AY25","migration",10,"#DD1367",1
"2450","IR-213","SP25","AY25","investment",8,"#A21942",1
"2450","IR-213","SP25","AY25","investment",1,"#E5243B",1
"2450","IR-213","SP25","AY25","global economy",8,"#A21942",2
"2451","IR-302","SP25","AY25","international relations",17,"#19486A",1
"2452","IR-304","SP25","AY25","policy",16,"#00689D",2
"2452","IR-304","SP25","AY25","democracies",16,"#00689D",1
"2453","IR-305","SP25","AY25","monetary",8,"#A21942",1
"2453","IR-305","SP25","AY25","war",16,"#00689D",1
"2453","IR-305","SP25","AY25","global issues",17,"#19486A",1
"2453","IR-305","SP25","AY25","weapons",16,"#00689D",1
"2453","IR-305","SP25","AY25","migration",10,"#DD1367",1
"2453","IR-305","SP25","AY25","financial",8,"#A21942",1
"2453","IR-305","SP25","AY25","investment",8,"#A21942",1
"2453","IR-305","SP25","AY25","investment",1,"#E5243B",1
"2454","IR-306","SP25","AY25","united nations",17,"#19486A",1
"2454","IR-306","SP25","AY25","politics",16,"#00689D",1
"2454","IR-306","SP25","AY25","united nations",16,"#00689D",1
"2455","IR-307","SP25","AY25","politics",16,"#00689D",1
"2455","IR-307","SP25","AY25","international relations",17,"#19486A",1
"2455","IR-307","SP25","AY25","political",16,"#00689D",1
"2456","IR-307","SP25","AY25","politics",16,"#00689D",1
"2456","IR-307","SP25","AY25","human rights",10,"#DD1367",1
"2456","IR-307","SP25","AY25","human rights",16,"#00689D",1
"2456","IR-307","SP25","AY25","political",16,"#00689D",1
"2457","IR-309","SP25","AY25","global governance",16,"#00689D",3
"2457","IR-309","SP25","AY25","civil society",16,"#00689D",1
"2457","IR-309","SP25","AY25","global governance",17,"#19486A",3
"2458","IR-310","SP25","AY25","justice",16,"#00689D",1
"2458","IR-310","SP25","AY25","peace",16,"#00689D",4
"2459","IR-313","SP25","AY25","political",16,"#00689D",1
"2459","IR-313","SP25","AY25","violence",16,"#00689D",1
"2459","IR-313","SP25","AY25","politics",16,"#00689D",1
"2464","IR-314","SP25","AY25","ethics",10,"#DD1367",1
"2460","IR-315","SP25","AY25","ethnic",10,"#DD1367",2
"2460","IR-315","SP25","AY25","politics",16,"#00689D",1
"2460","IR-315","SP25","AY25","ethnicity",10,"#DD1367",1
"2460","IR-315","SP25","AY25","political",16,"#00689D",1
"2460","IR-315","SP25","AY25","nationalism",16,"#00689D",1
"2461","IR-316","SP25","AY25","war",16,"#00689D",1
"2461","IR-316","SP25","AY25","peace",16,"#00689D",1
"2461","IR-316","SP25","AY25","global issues",17,"#19486A",1
"2461","IR-316","SP25","AY25","women",5,"#FF3A21",1
"2461","IR-316","SP25","AY25","global economy",8,"#A21942",1
"2461","IR-316","SP25","AY25","politics",16,"#00689D",1
"2467","IR-317","SP25","AY25","colonialism",10,"#DD1367",1
"2467","IR-317","SP25","AY25","political",16,"#00689D",1
"2462","IR-318","SP25","AY25","political",16,"#00689D",1
"2462","IR-318","SP25","AY25","violent",16,"#00689D",2
"2462","IR-318","SP25","AY25","economics",8,"#A21942",1
"2469","IR-319","SP25","AY25","humanitarian",10,"#DD1367",2
"2469","IR-319","SP25","AY25","violence",16,"#00689D",1
"2469","IR-319","SP25","AY25","climate change",13,"#3F7E44",1
